model,split,split_title,condition_index,condition_group,condition_label,aigc_recall,auroc,average_precision,balanced_accuracy,brier,ece_15,false_positive_rate,fn,fp,macro_f1,mean_forensic_gate_fraction,mean_semantic_gate_fraction,n,real_specificity,threshold,tn,tp,tpr_at_fpr_1pct,tpr_at_fpr_5pct,transform,transform_name,transform_params
b2,hard_dfgan_exact_seen,Hard DFGAN,20,new_six_stage,6-stage random composition,0.112,0.511776,0.5172893734272528,0.516,0.4697560966014862,0.4712665793895721,0.08,222,20,0.4215950591789518,,,500,0.92,0.9921875,230,28,0.028,0.064,strict_random_six__profile=full_training_range_v1,strict_random_six,"{""profile"":""full_training_range_v1"",""seed"":20260829}"
b2,hard_galip_exact_seen,Hard GALIP,0,clean,Clean,0.332,0.7586,0.7087370335768746,0.596,0.4529774785041809,0.46804880499839785,0.14,167,35,0.5657333516785911,,,500,0.86,0.9921875,215,83,0.044,0.172,clean,clean,{}
b2,hard_galip_exact_seen,Hard GALIP,1,legacy_single_stage,JPEG Q90,0.336,0.753648,0.6981988420884738,0.596,0.45426440238952637,0.46903513967990873,0.144,166,36,0.5667095667095667,,,500,0.856,0.9921875,214,84,0.016,0.136,jpeg__quality=90,jpeg,"{""quality"":90}"
b2,hard_galip_exact_seen,Hard GALIP,2,legacy_single_stage,JPEG Q70,0.484,0.729744,0.6648645438379029,0.628,0.46554693579673767,0.47652245748043065,0.228,129,57,0.6201228677864192,,,500,0.772,0.9921875,193,121,0.016,0.092,jpeg__quality=70,jpeg,"{""quality"":70}"
b2,hard_galip_exact_seen,Hard GALIP,3,legacy_single_stage,JPEG Q50,0.264,0.767944,0.7312156840314924,0.5940000000000001,0.45801931619644165,0.47031447434425355,0.076,184,19,0.5443833464257659,,,500,0.924,0.9921875,231,66,0.016,0.196,jpeg__quality=50,jpeg,"{""quality"":50}"
b2,hard_galip_exact_seen,Hard GALIP,4,legacy_single_stage,JPEG Q30,0.364,0.7525920000000001,0.7006731708197721,0.616,0.4608932137489319,0.4730556890964508,0.132,159,33,0.5899608754335309,,,500,0.868,0.9921875,217,91,0.016,0.124,jpeg__quality=30,jpeg,"{""quality"":30}"
b2,hard_galip_exact_seen,Hard GALIP,5,legacy_single_stage,Gaussian blur sigma=0.5,0.28,0.826024,0.781482789705508,0.6080000000000001,0.43929386138916016,0.4597373123168946,0.064,180,16,0.5607429718875502,,,500,0.936,0.9921875,234,70,0.076,0.228,gaussian_blur__sigma=0.5,gaussian_blur,"{""sigma"":0.5}"
b2,hard_galip_exact_seen,Hard GALIP,6,legacy_single_stage,Gaussian blur sigma=1.0,0.02,0.72432,0.6848845923300378,0.51,0.40170958638191223,0.4211943213939667,0.0,245,0,0.3551783129359126,,,500,1.0,0.9921875,250,5,0.052,0.096,gaussian_blur__sigma=1.0,gaussian_blur,"{""sigma"":1.0}"
b2,hard_galip_exact_seen,Hard GALIP,7,legacy_single_stage,Gaussian blur sigma=2.0,0.0,0.611072,0.6132078900468614,0.5,0.40262570977211,0.40041895794868465,0.0,250,0,0.3333333333333333,,,500,1.0,0.9921875,250,0,0.028,0.116,gaussian_blur__sigma=2.0,gaussian_blur,"{""sigma"":2.0}"
b2,hard_galip_exact_seen,Hard GALIP,8,legacy_single_stage,Resize 0.5 bicubic,0.008,0.7003840000000001,0.6715830228053158,0.504,0.4032081663608551,0.41550878524780277,0.0,248,0,0.3421611068669892,,,500,1.0,0.9921875,250,2,0.044,0.152,resize__interpolation=bicubic_scale=0.5,resize,"{""interpolation"":""bicubic"",""scale"":0.5}"
b2,hard_galip_exact_seen,Hard GALIP,9,legacy_single_stage,Resize 0.25 bilinear,0.0,0.6979359999999999,0.6701912664283893,0.5,0.3918425738811493,0.4002827313542366,0.0,250,0,0.3333333333333333,,,500,1.0,0.9921875,250,0,0.028,0.124,resize__interpolation=bilinear_scale=0.25,resize,"{""interpolation"":""bilinear"",""scale"":0.25}"
b2,hard_galip_exact_seen,Hard GALIP,10,legacy_single_stage,Gaussian noise sigma=0.02,0.004,0.720824,0.7189220183655236,0.502,0.3374929428100586,0.3364907206296921,0.0,249,0,0.33776243490656865,,,500,1.0,0.9921875,250,1,0.104,0.2,gaussian_noise__sigma=0.02,gaussian_noise,"{""seed"":20260827,""sigma"":0.02}"
b2,hard_galip_exact_seen,Hard GALIP,11,legacy_single_stage,Gaussian noise sigma=0.05,0.0,0.736224,0.7370739884104631,0.5,0.34525105357170105,0.3471215908527374,0.0,250,0,0.3333333333333333,,,500,1.0,0.9921875,250,0,0.112,0.184,gaussian_noise__sigma=0.05,gaussian_noise,"{""seed"":20260827,""sigma"":0.05}"
b2,hard_galip_exact_seen,Hard GALIP,12,legacy_single_stage,Gaussian noise sigma=0.10,0.0,0.7245440000000001,0.7084364272975812,0.5,0.37151768803596497,0.37655763125419617,0.0,250,0,0.3333333333333333,,,500,1.0,0.9921875,250,0,0.048,0.172,gaussian_noise__sigma=0.1,gaussian_noise,"{""seed"":20260827,""sigma"":0.1}"
b2,hard_galip_exact_seen,Hard GALIP,13,legacy_single_stage,Color jitter 0.8/0.8/0.8,0.312,0.8331040000000001,0.7964241480500314,0.62,0.44555336236953735,0.46371679854393005,0.072,172,18,0.5801735871736402,,,500,0.928,0.9921875,232,78,0.092,0.256,color_jitter__brightness=0.8_contrast=0.8_saturation=0.8,color_jitter,"{""brightness"":0.8,""contrast"":0.8,""saturation"":0.8}"
b2,hard_galip_exact_seen,Hard GALIP,14,legacy_single_stage,Color jitter 1.2/1.2/1.2,0.064,0.714024,0.6880402258882755,0.524,0.4039675295352936,0.4180263644456863,0.016,234,4,0.3962455606291223,,,500,0.984,0.9921875,246,16,0.024,0.172,color_jitter__brightness=1.2_contrast=1.2_saturation=1.2,color_jitter,"{""brightness"":1.2,""contrast"":1.2,""saturation"":1.2}"
b2,hard_galip_exact_seen,Hard GALIP,15,legacy_single_stage,Center crop ratio=0.8,0.0,0.771776,0.7600864688385179,0.5,0.3655306100845337,0.38332470548152925,0.0,250,0,0.3333333333333333,,,500,1.0,0.9921875,250,0,0.084,0.272,center_crop__ratio=0.8,center_crop,"{""ratio"":0.8}"
b2,hard_galip_exact_seen,Hard GALIP,16,legacy_two_stage,2-stage resize 0.5 + JPEG Q70,0.168,0.829944,0.8108973620879775,0.576,0.4210818409919739,0.4451025314331054,0.016,208,4,0.49132371007371006,,,500,0.984,0.9921875,246,42,0.128,0.308,resize__interpolation=bicubic_scale=0.5__jpeg__quality=70,combo_resize_jpeg,"{""transforms"":[{""name"":""resize"",""params"":{""interpolation"":""bicubic"",""scale"":0.5}},{""name"":""jpeg"",""params"":{""quality"":70}}]}"
b2,hard_galip_exact_seen,Hard GALIP,17,legacy_two_stage,2-stage crop 0.8 + JPEG Q50,0.256,0.769904,0.7450087629181575,0.602,0.4556325078010559,0.4685986551046371,0.052,186,13,0.547873186380759,,,500,0.948,0.9921875,237,64,0.06,0.208,center_crop__ratio=0.8__jpeg__quality=50,combo_crop_jpeg,"{""transforms"":[{""name"":""center_crop"",""params"":{""ratio"":0.8}},{""name"":""jpeg"",""params"":{""quality"":50}}]}"
b2,hard_galip_exact_seen,Hard GALIP,18,new_four_stage_a,4-stage A platform repost,0.092,0.7133120000000001,0.6707778502845521,0.528,0.44435203075408936,0.4583339849710464,0.036,227,9,0.4172148797882218,,,500,0.964,0.9921875,241,23,0.056,0.132,center_crop__ratio=0.85__resize__interpolation=bicubic_scale=0.5__gaussian_blur__sigma=1.0__jpeg__quality=50,combo_four_stage_platform_repost,"{""transforms"":[{""name"":""center_crop"",""params"":{""ratio"":0.85}},{""name"":""resize"",""params"":{""interpolation"":""bicubic"",""scale"":0.5}},{""name"":""gaussian_blur"",""params"":{""sigma"":1.0}},{""name"":""jpeg"",""params"":{""quality"":50}}]}"
b2,hard_galip_exact_seen,Hard GALIP,19,new_four_stage_b,4-stage B edit repost,0.084,0.7167680000000001,0.6741303297844186,0.522,0.4530184268951416,0.4633154442310333,0.04,229,10,0.40853003628012413,,,500,0.96,0.9921875,240,21,0.032,0.144,color_jitter__brightness=1.15_contrast=1.15_saturation=0.85__resize__interpolation=bilinear_scale=0.5__gaussian_noise__sigma=0.05__jpeg__quality=50,combo_four_stage_edit_repost,"{""transforms"":[{""name"":""color_jitter"",""params"":{""brightness"":1.15,""contrast"":1.15,""saturation"":0.85}},{""name"":""resize"",""params"":{""interpolation"":""bilinear"",""scale"":0.5}},{""name"":""gaussian_noise"",""params"":{""seed"":20260829,""sigma"":0.05}},{""name"":""jpeg"",""params"":{""quality"":50}}]}"
b2,hard_galip_exact_seen,Hard GALIP,20,new_six_stage,6-stage random composition,0.164,0.620488,0.60400845088191,0.542,0.46955737471580505,0.47418166875839224,0.08,209,20,0.46564992369760916,,,500,0.92,0.9921875,230,41,0.036,0.096,strict_random_six__profile=full_training_range_v1,strict_random_six,"{""profile"":""full_training_range_v1"",""seed"":20260829}"
b2,unseen_generator_expanded,"Full unseen-generator (4,000)",0,clean,Clean,0.6075,0.770687625,0.7700180913523762,0.698,0.46889954805374146,0.47808421236276627,0.2115,785,423,0.6955061189910665,,,4000,0.7885,0.9921875,1577,1215,0.0955,0.304,clean,clean,{}
b2,unseen_generator_expanded,"Full unseen-generator (4,000)",1,legacy_single_stage,JPEG Q90,0.63,0.78065225,0.7817377782618926,0.70475,0.4695028066635132,0.47872467993199824,0.2205,740,441,0.703091002419205,,,4000,0.7795,0.9921875,1559,1260,0.1045,0.328,jpeg__quality=90,jpeg,"{""quality"":90}"
b2,unseen_generator_expanded,"Full unseen-generator (4,000)",2,legacy_single_stage,JPEG Q70,0.7345,0.7719377500000002,0.7698813104678159,0.70325,0.47699934244155884,0.4838649063706398,0.328,531,656,0.7029599217986315,,,4000,0.672,0.9921875,1344,1469,0.131,0.267,jpeg__quality=70,jpeg,"{""quality"":70}"
b2,unseen_generator_expanded,"Full unseen-generator (4,000)",3,legacy_single_stage,JPEG Q50,0.5295,0.793631875,0.7964219003112248,0.6965,0.47007280588150024,0.478616174146533,0.1365,941,273,0.6877928549311756,,,4000,0.8635,0.9921875,1727,1059,0.1375,0.324,jpeg__quality=50,jpeg,"{""quality"":50}"
b2,unseen_generator_expanded,"Full unseen-generator (4,000)",4,legacy_single_stage,JPEG Q30,0.5225,0.7633038749999999,0.7684951535986672,0.68425,0.4713283181190491,0.47889854255318637,0.154,955,308,0.6757670736842429,,,4000,0.846,0.9921875,1692,1045,0.1265,0.3015,jpeg__quality=30,jpeg,"{""quality"":30}"
b2,unseen_generator_expanded,"Full unseen-generator (4,000)",5,legacy_single_stage,Gaussian blur sigma=0.5,0.48,0.7964346250000001,0.7985570366549641,0.683,0.4596177935600281,0.47160360077768565,0.114,1040,228,0.669375286167684,,,4000,0.886,0.9921875,1772,960,0.1495,0.323,gaussian_blur__sigma=0.5,gaussian_blur,"{""sigma"":0.5}"
b2,unseen_generator_expanded,"Full unseen-generator (4,000)",6,legacy_single_stage,Gaussian blur sigma=1.0,0.1615,0.7894485,0.7957200207632221,0.57775,0.4285156726837158,0.44649614397436377,0.006,1677,12,0.4892565076137143,,,4000,0.994,0.9921875,1988,323,0.178,0.337,gaussian_blur__sigma=1.0,gaussian_blur,"{""sigma"":1.0}"
b2,unseen_generator_expanded,"Full unseen-generator (4,000)",7,legacy_single_stage,Gaussian blur sigma=2.0,0.0135,0.807806125,0.7998780714700002,0.50625,0.4020090401172638,0.42211167982220654,0.001,1973,2,0.34792436483912426,,,4000,0.999,0.9921875,1998,27,0.145,0.3245,gaussian_blur__sigma=2.0,gaussian_blur,"{""sigma"":2.0}"
b2,unseen_generator_expanded,"Full unseen-generator (4,000)",8,legacy_single_stage,Resize 0.5 bicubic,0.026,0.7888396249999999,0.7946736352341134,0.51275,0.41808655858039856,0.4336021767407655,0.0005,1948,1,0.3614646539643781,,,4000,0.9995,0.9921875,1999,52,0.139,0.351,resize__interpolation=bicubic_scale=0.5,resize,"{""interpolation"":""bicubic"",""scale"":0.5}"
b2,unseen_generator_expanded,"Full unseen-generator (4,000)",9,legacy_single_stage,Resize 0.25 bilinear,0.004,0.79957375,0.7972759758398712,0.502,0.3969099223613739,0.41451007660478356,0.0,1992,0,0.33776243490656865,,,4000,1.0,0.9921875,2000,8,0.1345,0.3435,resize__interpolation=bilinear_scale=0.25,resize,"{""interpolation"":""bilinear"",""scale"":0.25}"
b2,unseen_generator_expanded,"Full unseen-generator (4,000)",10,legacy_single_stage,Gaussian noise sigma=0.02,0.0045,0.7850828750000001,0.7820676864334866,0.50225,0.3578932583332062,0.37711834887415163,0.0,1991,0,0.3383139251767979,,,4000,1.0,0.9921875,2000,9,0.1525,0.285,gaussian_noise__sigma=0.02,gaussian_noise,"{""seed"":20260827,""sigma"":0.02}"
b2,unseen_generator_expanded,"Full unseen-generator (4,000)",11,legacy_single_stage,Gaussian noise sigma=0.05,0.003,0.7954585,0.7946082975518343,0.5015,0.3666488826274872,0.38683373652398584,0.0,1994,0,0.3366580272529093,,,4000,1.0,0.9921875,2000,6,0.152,0.3005,gaussian_noise__sigma=0.05,gaussian_noise,"{""seed"":20260827,""sigma"":0.05}"
b2,unseen_generator_expanded,"Full unseen-generator (4,000)",12,legacy_single_stage,Gaussian noise sigma=0.10,0.002,0.783732125,0.7865767530014881,0.501,0.38669830560684204,0.40392387647926803,0.0,1996,0,0.33555171178656695,,,4000,1.0,0.9921875,2000,4,0.148,0.3305,gaussian_noise__sigma=0.1,gaussian_noise,"{""seed"":20260827,""sigma"":0.1}"
b2,unseen_generator_expanded,"Full unseen-generator (4,000)",13,legacy_single_stage,Color jitter 0.8/0.8/0.8,0.5395,0.788906,0.795234978439543,0.70375,0.4628849923610687,0.47341341030597683,0.132,921,264,0.6955361553705977,,,4000,0.868,0.9921875,1736,1079,0.141,0.3725,color_jitter__brightness=0.8_contrast=0.8_saturation=0.8,color_jitter,"{""brightness"":0.8,""contrast"":0.8,""saturation"":0.8}"
b2,unseen_generator_expanded,"Full unseen-generator (4,000)",14,legacy_single_stage,Color jitter 1.2/1.2/1.2,0.271,0.776513875,0.7822358886038119,0.6172500000000001,0.4266239106655121,0.444412185639143,0.0365,1458,73,0.5651116425308599,,,4000,0.9635,0.9921875,1927,542,0.122,0.3255,color_jitter__brightness=1.2_contrast=1.2_saturation=1.2,color_jitter,"{""brightness"":1.2,""contrast"":1.2,""saturation"":1.2}"
b2,unseen_generator_expanded,"Full unseen-generator (4,000)",15,legacy_single_stage,Center crop ratio=0.8,0.0015,0.767956,0.765731925989291,0.50075,0.38270998001098633,0.3975294892936945,0.0,1997,0,0.3349978367449659,,,4000,1.0,0.9921875,2000,3,0.1075,0.289,center_crop__ratio=0.8,center_crop,"{""ratio"":0.8}"
b2,unseen_generator_expanded,"Full unseen-generator (4,000)",16,legacy_two_stage,2-stage resize 0.5 + JPEG Q70,0.2435,0.7358735,0.7319108765336352,0.595,0.4459668695926666,0.45790955990552906,0.0535,1513,107,0.5379074223192426,,,4000,0.9465,0.9921875,1893,487,0.07,0.2245,resize__interpolation=bicubic_scale=0.5__jpeg__quality=70,combo_resize_jpeg,"{""transforms"":[{""name"":""resize"",""params"":{""interpolation"":""bicubic"",""scale"":0.5}},{""name"":""jpeg"",""params"":{""quality"":70}}]}"
b2,unseen_generator_expanded,"Full unseen-generator (4,000)",17,legacy_two_stage,2-stage crop 0.8 + JPEG Q50,0.459,0.7785975,0.7880170581609554,0.681,0.4690825343132019,0.47699204099178316,0.097,1082,194,0.6644634149420017,,,4000,0.903,0.9921875,1806,918,0.1695,0.326,center_crop__ratio=0.8__jpeg__quality=50,combo_crop_jpeg,"{""transforms"":[{""name"":""center_crop"",""params"":{""ratio"":0.8}},{""name"":""jpeg"",""params"":{""quality"":50}}]}"
b2,unseen_generator_expanded,"Full unseen-generator (4,000)",18,new_four_stage_a,4-stage A platform repost,0.3255,0.7743321249999999,0.7840157839970319,0.638,0.459406316280365,0.4691597108393907,0.0495,1349,99,0.5988225108225108,,,4000,0.9505,0.9921875,1901,651,0.154,0.3255,center_crop__ratio=0.85__resize__interpolation=bicubic_scale=0.5__gaussian_blur__sigma=1.0__jpeg__quality=50,combo_four_stage_platform_repost,"{""transforms"":[{""name"":""center_crop"",""params"":{""ratio"":0.85}},{""name"":""resize"",""params"":{""interpolation"":""bicubic"",""scale"":0.5}},{""name"":""gaussian_blur"",""params"":{""sigma"":1.0}},{""name"":""jpeg"",""params"":{""quality"":50}}]}"
b2,unseen_generator_expanded,"Full unseen-generator (4,000)",19,new_four_stage_b,4-stage B edit repost,0.1725,0.6909935,0.6946919702972265,0.56775,0.46374279260635376,0.46996327733993537,0.037,1655,74,0.4877203622785896,,,4000,0.963,0.9921875,1926,345,0.069,0.1985,color_jitter__brightness=1.15_contrast=1.15_saturation=0.85__resize__interpolation=bilinear_scale=0.5__gaussian_noise__sigma=0.05__jpeg__quality=50,combo_four_stage_edit_repost,"{""transforms"":[{""name"":""color_jitter"",""params"":{""brightness"":1.15,""contrast"":1.15,""saturation"":0.85}},{""name"":""resize"",""params"":{""interpolation"":""bilinear"",""scale"":0.5}},{""name"":""gaussian_noise"",""params"":{""seed"":20260829,""sigma"":0.05}},{""name"":""jpeg"",""params"":{""quality"":50}}]}"
b2,unseen_generator_expanded,"Full unseen-generator (4,000)",20,new_six_stage,6-stage random composition,0.2685,0.67428525,0.6704063068442824,0.58725,0.4727137088775635,0.4770552780181169,0.094,1463,188,0.5405713291882256,,,4000,0.906,0.9921875,1812,537,0.0455,0.152,strict_random_six__profile=full_training_range_v1,strict_random_six,"{""profile"":""full_training_range_v1"",""seed"":20260829}"
m2,exact_seen_generator,External exact-seen generator,0,clean,Clean,0.862,0.8558235000000001,0.8327333900804411,0.752,0.4640147387981415,0.4783999111354351,0.358,138,358,0.748962445591659,,,2000,0.642,0.99658203125,642,862,0.0,0.409,clean,clean,{}
m2,exact_seen_generator,External exact-seen generator,1,legacy_single_stage,JPEG Q90,0.865,0.8591635,0.837615348341089,0.7575000000000001,0.464225709438324,0.4785633620321751,0.35,135,350,0.7546648456222218,,,2000,0.65,0.99658203125,650,865,0.0,0.408,jpeg__quality=90,jpeg,"{""quality"":90}"
m2,exact_seen_generator,External exact-seen generator,2,legacy_single_stage,JPEG Q70,0.929,0.8695054999999999,0.8443850985666367,0.744,0.47538068890571594,0.48544386753439905,0.441,71,441,0.7349279076389428,,,2000,0.559,0.99658203125,559,929,0.0,0.521,jpeg__quality=70,jpeg,"{""quality"":70}"
m2,exact_seen_generator,External exact-seen generator,3,legacy_single_stage,JPEG Q50,0.921,0.8704765000000001,0.8478269692015626,0.749,0.475880891084671,0.48594776076078416,0.423,79,423,0.7413480404280226,,,2000,0.577,0.99658203125,577,921,0.0,0.489,jpeg__quality=50,jpeg,"{""quality"":50}"
m2,exact_seen_generator,External exact-seen generator,4,legacy_single_stage,JPEG Q30,0.899,0.8680475,0.848704279324629,0.754,0.47253653407096863,0.48397117701172826,0.391,101,391,0.7487167700911668,,,2000,0.609,0.99658203125,609,899,0.0,0.418,jpeg__quality=30,jpeg,"{""quality"":30}"
m2,exact_seen_generator,External exact-seen generator,5,legacy_single_stage,Gaussian blur sigma=0.5,0.867,0.8649045,0.8440050951985444,0.768,0.46231570839881897,0.47769175204634673,0.331,133,331,0.7657036615872164,,,2000,0.669,0.99658203125,669,867,0.0,0.393,gaussian_blur__sigma=0.5,gaussian_blur,"{""sigma"":0.5}"
m2,exact_seen_generator,External exact-seen generator,6,legacy_single_stage,Gaussian blur sigma=1.0,0.927,0.8742825,0.8473111796735294,0.7505,0.47880932688713074,0.4879568946063518,0.426,73,426,0.7424775977443309,,,2000,0.574,0.99658203125,574,927,0.0,0.494,gaussian_blur__sigma=1.0,gaussian_blur,"{""sigma"":1.0}"
m2,exact_seen_generator,External exact-seen generator,7,legacy_single_stage,Gaussian blur sigma=2.0,0.937,0.8669624999999999,0.8334980217883884,0.7255,0.4838424324989319,0.49086159542202956,0.486,63,486,0.712646009456511,,,2000,0.514,0.99658203125,514,937,0.0,0.0,gaussian_blur__sigma=2.0,gaussian_blur,"{""sigma"":2.0}"
m2,exact_seen_generator,External exact-seen generator,8,legacy_single_stage,Resize 0.5 bicubic,0.9,0.8654999999999999,0.8430308299123339,0.7565,0.47373828291893005,0.4848466801941395,0.387,100,387,0.7513803622648483,,,2000,0.613,0.99658203125,613,900,0.0,0.429,resize__interpolation=bicubic_scale=0.5,resize,"{""interpolation"":""bicubic"",""scale"":0.5}"
m2,exact_seen_generator,External exact-seen generator,9,legacy_single_stage,Resize 0.25 bilinear,0.909,0.8547285,0.8219521341164527,0.7475,0.47894930839538574,0.4878981907963753,0.414,91,414,0.7407378600502968,,,2000,0.586,0.99658203125,586,909,0.0,0.38,resize__interpolation=bilinear_scale=0.25,resize,"{""interpolation"":""bilinear"",""scale"":0.25}"
m2,exact_seen_generator,External exact-seen generator,10,legacy_single_stage,Gaussian noise sigma=0.02,0.837,0.8721070000000001,0.8658454936767499,0.7845,0.46089982986450195,0.4764986769855023,0.268,163,268,0.7839043864651947,,,2000,0.732,0.99658203125,732,837,0.314,0.314,gaussian_noise__sigma=0.02,gaussian_noise,"{""seed"":20260827,""sigma"":0.02}"
m2,exact_seen_generator,External exact-seen generator,11,legacy_single_stage,Gaussian noise sigma=0.05,0.842,0.8595295,0.8498770741295817,0.7685,0.4680076241493225,0.48072190886735916,0.305,158,305,0.7672425862616319,,,2000,0.695,0.99658203125,695,842,0.0,0.314,gaussian_noise__sigma=0.05,gaussian_noise,"{""seed"":20260827,""sigma"":0.05}"
m2,exact_seen_generator,External exact-seen generator,12,legacy_single_stage,Gaussian noise sigma=0.10,0.876,0.8457190000000001,0.822923790900375,0.7464999999999999,0.4768836498260498,0.48633595067262647,0.383,124,383,0.742176230936869,,,2000,0.617,0.99658203125,617,876,0.0,0.328,gaussian_noise__sigma=0.1,gaussian_noise,"{""seed"":20260827,""sigma"":0.1}"
m2,exact_seen_generator,External exact-seen generator,13,legacy_single_stage,Color jitter 0.8/0.8/0.8,0.825,0.8113265000000001,0.7880154083583991,0.7264999999999999,0.4639045000076294,0.47738207867741583,0.372,175,372,0.7238204368332656,,,2000,0.628,0.99658203125,628,825,0.0,0.356,color_jitter__brightness=0.8_contrast=0.8_saturation=0.8,color_jitter,"{""brightness"":0.8,""contrast"":0.8,""saturation"":0.8}"
m2,exact_seen_generator,External exact-seen generator,14,legacy_single_stage,Color jitter 1.2/1.2/1.2,0.872,0.8765525,0.8660327241418088,0.778,0.4658680558204651,0.4797132681012154,0.316,128,316,0.7760209208566897,,,2000,0.684,0.99658203125,684,872,0.0,0.377,color_jitter__brightness=1.2_contrast=1.2_saturation=1.2,color_jitter,"{""brightness"":1.2,""contrast"":1.2,""saturation"":1.2}"
m2,exact_seen_generator,External exact-seen generator,15,legacy_single_stage,Center crop ratio=0.8,0.881,0.8604695000000001,0.8424789136834177,0.761,0.4711681008338928,0.48302099287509925,0.359,119,359,0.7575081168831168,,,2000,0.641,0.99658203125,641,881,0.0,0.378,center_crop__ratio=0.8,center_crop,"{""ratio"":0.8}"
m2,exact_seen_generator,External exact-seen generator,16,legacy_two_stage,2-stage resize 0.5 + JPEG Q70,0.872,0.8629325,0.8437438693543309,0.7595000000000001,0.46800002455711365,0.4811655237078667,0.353,128,353,0.7564171546130718,,,2000,0.647,0.99658203125,647,872,0.0,0.373,resize__interpolation=bicubic_scale=0.5__jpeg__quality=70,combo_resize_jpeg,"{""transforms"":[{""name"":""resize"",""params"":{""interpolation"":""bicubic"",""scale"":0.5}},{""name"":""jpeg"",""params"":{""quality"":70}}]}"
m2,exact_seen_generator,External exact-seen generator,17,legacy_two_stage,2-stage crop 0.8 + JPEG Q50,0.92,0.8599530000000001,0.8373534429814692,0.7230000000000001,0.4822811186313629,0.48973338615894313,0.474,80,474,0.7118158617798127,,,2000,0.526,0.99658203125,526,920,0.0,0.478,center_crop__ratio=0.8__jpeg__quality=50,combo_crop_jpeg,"{""transforms"":[{""name"":""center_crop"",""params"":{""ratio"":0.8}},{""name"":""jpeg"",""params"":{""quality"":50}}]}"
m2,exact_seen_generator,External exact-seen generator,18,new_four_stage_a,4-stage A platform repost,0.878,0.8582349999999999,0.8430645148604321,0.7565,0.47723153233528137,0.48654565304517744,0.365,122,365,0.7528515325361822,,,2000,0.635,0.99658203125,635,878,0.0,0.367,center_crop__ratio=0.85__resize__interpolation=bicubic_scale=0.5__gaussian_blur__sigma=1.0__jpeg__quality=50,combo_four_stage_platform_repost,"{""transforms"":[{""name"":""center_crop"",""params"":{""ratio"":0.85}},{""name"":""resize"",""params"":{""interpolation"":""bicubic"",""scale"":0.5}},{""name"":""gaussian_blur"",""params"":{""sigma"":1.0}},{""name"":""jpeg"",""params"":{""quality"":50}}]}"
m2,exact_seen_generator,External exact-seen generator,19,new_four_stage_b,4-stage B edit repost,0.828,0.84599,0.8300080788144235,0.76,0.4743533730506897,0.4847370802164078,0.308,172,308,0.7588850846313353,,,2000,0.692,0.99658203125,692,828,0.0,0.236,color_jitter__brightness=1.15_contrast=1.15_saturation=0.85__resize__interpolation=bilinear_scale=0.5__gaussian_noise__sigma=0.05__jpeg__quality=50,combo_four_stage_edit_repost,"{""transforms"":[{""name"":""color_jitter"",""params"":{""brightness"":1.15,""contrast"":1.15,""saturation"":0.85}},{""name"":""resize"",""params"":{""interpolation"":""bilinear"",""scale"":0.5}},{""name"":""gaussian_noise"",""params"":{""seed"":20260829,""sigma"":0.05}},{""name"":""jpeg"",""params"":{""quality"":50}}]}"
m2,exact_seen_generator,External exact-seen generator,20,new_six_stage,6-stage random composition,0.835,0.8301899999999999,0.8103675780209546,0.7384999999999999,0.47596558928489685,0.48564161136746403,0.358,165,358,0.7360419567113856,,,2000,0.642,0.99658203125,642,835,0.0,0.243,strict_random_six__profile=full_training_range_v1,strict_random_six,"{""profile"":""full_training_range_v1"",""seed"":20260829}"
m2,hard_hourglass_exact_seen,Hard Hourglass,0,clean,Clean,0.204,0.45882399999999995,0.4709209247766899,0.46199999999999997,0.4270019233226776,0.3990141519904137,0.28,199,70,0.42363482874026714,,,500,0.72,0.99658203125,180,51,0.0,0.012,clean,clean,{}
m2,hard_hourglass_exact_seen,Hard Hourglass,1,legacy_single_stage,JPEG Q90,0.204,0.458432,0.47101718054317315,0.45999999999999996,0.42728734016418457,0.4015346565842629,0.284,199,71,0.42212862132730633,,,500,0.716,0.99658203125,179,51,0.0,0.008,jpeg__quality=90,jpeg,"{""quality"":90}"
m2,hard_hourglass_exact_seen,Hard Hourglass,2,legacy_single_stage,JPEG Q70,0.268,0.463256,0.48319929707956333,0.48,0.4428286552429199,0.4244951252341271,0.308,183,77,0.4555293092761053,,,500,0.692,0.99658203125,173,67,0.0,0.024,jpeg__quality=70,jpeg,"{""quality"":70}"
m2,hard_hourglass_exact_seen,Hard Hourglass,3,legacy_single_stage,JPEG Q50,0.276,0.461016,0.47314812687057184,0.492,0.44660237431526184,0.4340854333639145,0.292,181,73,0.4671388292158969,,,500,0.708,0.99658203125,177,69,0.0,0.02,jpeg__quality=50,jpeg,"{""quality"":50}"
m2,hard_hourglass_exact_seen,Hard Hourglass,4,legacy_single_stage,JPEG Q30,0.24,0.44473599999999996,0.4738133232420274,0.472,0.4483065605163574,0.4294257699251175,0.296,190,74,0.4419642857142857,,,500,0.704,0.99658203125,176,60,0.0,0.016,jpeg__quality=30,jpeg,"{""quality"":30}"
m2,hard_hourglass_exact_seen,Hard Hourglass,5,legacy_single_stage,Gaussian blur sigma=0.5,0.208,0.46188,0.47492522385562275,0.47,0.4269217550754547,0.4080214752554894,0.268,198,67,0.43093725707463093,,,500,0.732,0.99658203125,183,52,0.0,0.02,gaussian_blur__sigma=0.5,gaussian_blur,"{""sigma"":0.5}"
